Year,Player,Pos,Age,Tm,ORtg,DRtg
2017,Nerlens Noel,C,22,PHI,119,102
2017,Nerlens Noel,C,22,DAL,118,102
2017,Lucas Nogueira,C,24,TOR,125,102
2017,Steve Novak,PF,33,MIL,75,115
2017,Dirk Nowitzki*,PF,38,DAL,103,106
2017,Jusuf Nurkić,C,22,TOT,101,107
2017,Jusuf Nurkić,C,22,DEN,98,109
2017,Jusuf Nurkić,C,22,POR,105,104
2017,David Nwaba,SG,24,LAL,121,114
2017,Johnny O'Bryant,PF,23,TOT,112,115
2017,Johnny O'Bryant,PF,23,DEN,116,116
2017,Johnny O'Bryant,PF,23,CHO,108,114
2017,Kyle O'Quinn,C,26,NYK,114,105
2017,Daniel Ochefu,C,23,WAS,91,108
2017,Jahlil Okafor,C,21,PHI,101,110
2017,Victor Oladipo,SG,24,OKC,106,109
2017,Kelly Olynyk,C,25,BOS,113,107
2017,Arinze Onuaku,C,29,ORL,90,113
2017,Chinanu Onuaku,C,20,HOU,119,106
2017,Kelly Oubre Jr.,SF,21,WAS,104,110
2017,Zaza Pachulia,C,32,GSW,118,101
2017,Georgios Papagiannis,C,19,SAC,104,111
2017,Jabari Parker,PF,21,MIL,110,110
2017,Tony Parker*,PG,34,SAS,107,109
2017,Chandler Parsons,SF,28,MEM,93,109
2017,Lamar Patterson,SG,25,ATL,64,108
2017,Patrick Patterson,PF,27,TOR,115,109
2017,Chris Paul,PG,31,LAC,126,106
2017,Adreian Payne,PF,25,MIN,103,105
2017,Cameron Payne,PG,22,TOT,86,110
2017,Cameron Payne,PG,22,OKC,90,110
2017,Cameron Payne,PG,22,CHI,80,110
2017,Elfrid Payton,PG,22,ORL,107,111
2017,Gary Payton II,PG,24,MIL,74,109
2017,Paul Pierce*,SF,39,LAC,92,109
2017,Marshall Plumlee,C,24,NYK,103,111
2017,Mason Plumlee,C,26,TOT,114,108
2017,Mason Plumlee,C,26,POR,116,107
2017,Mason Plumlee,C,26,DEN,112,109
2017,Miles Plumlee,C,28,TOT,99,109
2017,Miles Plumlee,C,28,MIL,95,110
2017,Miles Plumlee,C,28,CHO,109,107
2017,Jakob Poeltl,C,21,TOR,118,108
2017,Otto Porter Jr.,SF,23,WAS,129,108
2017,Bobby Portis,PF,21,CHI,110,107
2017,Kristaps Porziņģis,PF,21,NYK,108,109
2017,Dwight Powell,C,25,DAL,120,105
2017,Norman Powell,SG,23,TOR,109,109
2017,Alex Poythress,PF,23,PHI,115,112
2017,Ronnie Price,PG,33,PHO,86,110
2017,Taurean Prince,SF,22,ATL,96,105
2017,Tim Quarterman,SG,22,POR,88,111
2017,Chasson Randle,PG,23,TOT,115,113
2017,Chasson Randle,PG,23,PHI,130,111
2017,Chasson Randle,PG,23,NYK,110,114
2017,Julius Randle,PF,22,LAL,107,112
2017,Zach Randolph,PF,35,MEM,103,106
2017,JJ Redick,SG,32,LAC,113,112
2017,Willie Reed,C,26,MIA,122,105
2017,Josh Richardson,SG,23,MIA,102,108
2017,Malachi Richardson,SG,21,SAC,102,114
2017,Austin Rivers,SG,24,LAC,105,112
2017,Andre Roberson,SF,25,OKC,108,106
2017,Brian Roberts,PG,31,CHO,100,112
2017,Glenn Robinson III,SF,23,IND,112,110
2017,Thomas Robinson,PF,25,LAL,105,109
2017,Sergio Rodríguez,PG,30,PHI,99,112
2017,Rajon Rondo,PG,30,CHI,98,105
2017,Derrick Rose,PG,28,NYK,108,115
2017,Terrence Ross,SF,25,TOT,107,109
2017,Terrence Ross,SF,25,TOR,112,108
2017,Terrence Ross,SF,25,ORL,99,110
2017,Terry Rozier,PG,22,BOS,100,108
2017,Ricky Rubio,PG,26,MIN,115,112
2017,Damjan Rudež,SF,30,ORL,95,113
2017,Brandon Rush,SG,31,MIN,101,115
2017,D'Angelo Russell,PG,20,LAL,101,113
2017,Domantas Sabonis,PF,20,OKC,93,108
2017,Larry Sanders,C,28,CLE,85,103
2017,Dario Šarić,PF,22,PHI,96,109
2017,Tomáš Satoranský,SG,25,WAS,101,111
2017,Dennis Schröder,PG,23,ATL,103,109
2017,Luis Scola,PF,36,BRK,107,110
2017,Mike Scott,PF,28,ATL,85,108
2017,Thabo Sefolosha,SF,32,ATL,105,103
2017,Wayne Selden,SG,22,TOT,96,111
2017,Wayne Selden,SG,22,NOP,113,109
2017,Wayne Selden,SG,22,MEM,93,112
2017,Kevin Séraphin,PF,27,IND,106,109
2017,Ramon Sessions,PG,30,CHO,103,111
2017,Iman Shumpert,SG,26,CLE,104,112
2017,Pascal Siakam,PF,22,TOR,106,106
2017,Jonathon Simmons,SG,27,SAS,100,105
2017,Kyle Singler,SF,28,OKC,99,111
2017,Marcus Smart,SG,22,BOS,102,108
2017,Ish Smith,PG,28,DET,103,108
2017,J.R. Smith,SG,31,CLE,101,112
2017,Jason Smith,C,30,WAS,110,108
2017,Tony Snell,SG,25,MIL,114,113
2017,Marreese Speights,C,29,LAC,114,106
2017,Tiago Splitter,C,32,PHI,105,110
2017,Nik Stauskas,SG,23,PHI,100,112
2017,Lance Stephenson,SG,26,TOT,96,112
2017,Lance Stephenson,SG,26,NOP,100,112
2017,Lance Stephenson,SG,26,MIN,89,117
2017,Lance Stephenson,SG,26,IND,94,109
2017,Jarnell Stokes,C,23,DEN,183,101
2017,Diamond Stone,C,19,LAC,69,108
2017,Rodney Stuckey,PG,30,IND,94,112
2017,Jared Sullinger,PF,24,TOR,86,108
2017,Edy Tavares,C,24,TOT,109,98
2017,Edy Tavares,C,24,ATL,78,108
2017,Edy Tavares,C,24,CLE,115,96
2017,Isaiah Taylor,PG,22,HOU,73,114
2017,Jeff Teague,PG,28,IND,115,110
2017,Mirza Teletović,PF,31,MIL,99,113
2017,Garrett Temple,SG,30,SAC,106,111
2017,Jason Terry,SG,39,MIL,116,112
2017,Isaiah Thomas,PG,27,BOS,122,112
2017,Lance Thomas,PF,28,NYK,108,114
2017,Hollis Thompson,SG,25,TOT,102,111
2017,Hollis Thompson,SG,25,PHI,106,111
2017,Hollis Thompson,SG,25,NOP,88,110
2017,Klay Thompson,SG,26,GSW,111,108
2017,Tristan Thompson,C,25,CLE,128,109
2017,Marcus Thornton,SG,29,WAS,102,112
2017,Mike Tobey,C,22,CHO,73,116
2017,Anthony Tolliver,PF,31,SAC,113,113
2017,Axel Toupane,SF,24,TOT,117,113
2017,Axel Toupane,SF,24,MIL,0,118
2017,Axel Toupane,SF,24,NOP,132,112
2017,Karl-Anthony Towns,C,21,MIN,121,110
2017,P.J. Tucker,SF,31,TOT,109,109
2017,P.J. Tucker,SF,31,PHO,109,111
2017,P.J. Tucker,SF,31,TOR,110,106
2017,Evan Turner,SF,28,POR,100,111
2017,Myles Turner,C,20,IND,115,105
2017,Beno Udrih,PG,34,DET,112,110
2017,Tyler Ulis,PG,21,PHO,102,114
2017,Jarrod Uthoff,PF,23,DAL,107,109
2017,Jonas Valančiūnas,C,24,TOR,120,105
2017,Denzel Valentine,SG,23,CHI,95,108
2017,Fred VanVleet,PG,22,TOR,96,106
2017,Anderson Varejão,C,34,GSW,104,104
2017,Greivis Vásquez,PG,30,BRK,91,113
2017,Rashad Vaughn,SG,20,MIL,89,110
2017,Noah Vonleh,PF,21,POR,106,110
2017,Nikola Vučević,C,26,ORL,103,105
2017,Sasha Vujačić,SG,32,NYK,98,113
2017,Dwyane Wade*,SG,35,CHI,103,106
2017,Dion Waiters,SG,25,MIA,101,109
2017,Kemba Walker,PG,26,CHO,113,111
2017,John Wall,PG,26,WAS,111,108
2017,T.J. Warren,SF,23,PHO,113,113
2017,C.J. Watson,PG,32,ORL,103,112
2017,Briante Weber,PG,24,TOT,100,107
2017,Briante Weber,PG,24,GSW,80,104
2017,Briante Weber,PG,24,CHO,106,108
2017,David West,C,36,GSW,109,100
2017,Russell Westbrook,PG,28,OKC,112,104
2017,Okaro White,PF,24,MIA,104,108
2017,Isaiah Whitehead,PG,21,BRK,91,113
2017,Hassan Whiteside,C,27,MIA,113,100
2017,Andrew Wiggins,SF,21,MIN,107,115
2017,C.J. Wilcox,SG,26,ORL,77,114
2017,Alan Williams,C,24,PHO,113,106
2017,Deron Williams,PG,32,TOT,106,113
2017,Deron Williams,PG,32,DAL,106,112
2017,Deron Williams,PG,32,CLE,107,114
2017,Derrick Williams,PF,25,TOT,106,111
2017,Derrick Williams,PF,25,MIA,97,108
2017,Derrick Williams,PF,25,CLE,117,113
2017,Lou Williams,SG,30,TOT,115,113
2017,Lou Williams,SG,30,LAL,118,114
2017,Lou Williams,SG,30,HOU,109,112
2017,Marvin Williams,PF,30,CHO,111,108
2017,Reggie Williams,SF,30,NOP,115,111
2017,Troy Williams,SF,22,TOT,95,107
2017,Troy Williams,SF,22,MEM,87,105
2017,Troy Williams,SF,22,HOU,119,112
2017,Kyle Wiltjer,PF,24,HOU,81,105
2017,Justise Winslow,SF,20,MIA,88,107
2017,Jeff Withey,C,26,UTA,124,100
2017,Christian Wood,PF,21,CHO,113,106
2017,Metta World Peace,SF,37,LAL,84,111
2017,Brandan Wright,PF,29,MEM,127,107
2017,Delon Wright,PG,24,TOR,111,107
2017,James Young,SG,21,BOS,108,109
2017,Joe Young,PG,24,IND,93,111
2017,Nick Young,SG,31,LAL,118,116
2017,Thaddeus Young,PF,28,IND,109,107
2017,Cody Zeller,C,24,CHO,121,107
2017,Tyler Zeller,C,27,BOS,109,109
2017,Stephen Zimmerman,C,20,ORL,86,108
2017,Paul Zipser,SF,22,CHI,96,109
2017,Ivica Zubac,C,19,LAL,108,110
2018,Álex Abrines,SG,24,OKC,116,110
2018,Quincy Acy,PF,27,BRK,99,110
2018,Steven Adams,C,24,OKC,125,107
2018,Bam Adebayo,C,20,MIA,116,105
2018,Arron Afflalo,SG,32,ORL,98,115
2018,Cole Aldrich,C,29,MIN,85,107
2018,LaMarcus Aldridge,C,32,SAS,118,105
2018,Jarrett Allen,C,19,BRK,119,108
2018,Kadeem Allen,PG,25,BOS,78,106
2018,Tony Allen,SF,36,NOP,95,110
2018,Al-Farouq Aminu,PF,27,POR,105,104
2018,Justin Anderson,SF,24,PHI,110,107
2018,Kyle Anderson,SF,24,SAS,114,101
2018,Ryan Anderson,PF,29,HOU,121,109
2018,Ike Anigbogu,C,19,IND,114,104
2018,Giannis Antetokounmpo,PF,23,MIL,116,106
2018,Carmelo Anthony,PF,33,OKC,104,109
2018,OG Anunoby,SF,20,TOR,113,108
2018,Ryan Arcidiacono,PG,23,CHI,105,112
2018,Trevor Ariza,SF,32,HOU,114,107
2018,Darrell Arthur,PF,29,DEN,90,109
2018,Jamel Artis,SG,25,ORL,94,114
2018,Ömer Aşık,C,31,TOT,76,110
2018,Ömer Aşık,C,31,NOP,85,109
2018,Ömer Aşık,C,31,CHI,52,112
2018,D.J. Augustin,PG,30,ORL,116,114
2018,Luke Babbitt,SF,28,TOT,109,113
2018,Luke Babbitt,SF,28,ATL,119,114
2018,Luke Babbitt,SF,28,MIA,74,111
2018,Dwayne Bacon,SG,22,CHO,88,111
2018,Ron Baker,SG,24,NYK,104,109
2018,Wade Baldwin,PG,21,POR,131,109
2018,Lonzo Ball,PG,20,LAL,97,106
2018,J.J. Barea,PG,33,DAL,109,112
2018,Harrison Barnes,PF,25,DAL,105,111
2018,Will Barton,SG,27,DEN,113,112
2018,Nicolas Batum,SG,29,CHO,107,110
2018,Jerryd Bayless,SG,29,PHI,102,109
2018,Aron Baynes,C,31,BOS,103,103
2018,Kent Bazemore,SG,28,ATL,101,108
2018,Bradley Beal,SG,24,WAS,109,110
2018,Malik Beasley,SG,21,DEN,101,113
2018,Michael Beasley,PF,29,NYK,103,110
2018,Marco Belinelli,SG,31,TOT,110,111
2018,Marco Belinelli,SG,31,ATL,109,113
2018,Marco Belinelli,SG,31,PHI,114,109
2018,Jordan Bell,C,23,GSW,121,103
2018,DeAndre' Bembry,SF,23,ATL,83,109
2018,Dragan Bender,PF,20,PHO,95,114
2018,Dāvis Bertāns,PF,25,SAS,115,106
2018,Patrick Beverley,SG,29,LAC,102,110
2018,Khem Birch,C,25,ORL,123,108
2018,Jabari Bird,SG,23,BOS,107,106
2018,Bismack Biyombo,C,25,ORL,108,107
2018,Nemanja Bjelica,PF,29,MIN,114,110
2018,Tarik Black,C,26,HOU,110,102
2018,Antonio Blakeney,SG,21,CHI,96,114
2018,Eric Bledsoe,PG,28,TOT,109,108
2018,Eric Bledsoe,PG,28,PHO,94,113
2018,Eric Bledsoe,PG,28,MIL,109,108
2018,Vander Blue,SG,25,LAL,52,114
2018,Bogdan Bogdanović,SG,25,SAC,107,113
2018,Bojan Bogdanović,SF,28,IND,114,112
2018,Andrew Bogut,C,33,LAL,106,104
2018,Joel Bolomboy,PF,24,MIL,109,111
2018,Devin Booker,SG,21,PHO,105,115
2018,Trevor Booker,PF,30,TOT,114,108
2018,Trevor Booker,PF,30,BRK,105,110
2018,Trevor Booker,PF,30,PHI,125,105
2018,Trevor Booker,PF,30,IND,115,110
2018,Chris Boucher,PF,25,GSW,0,88
2018,Avery Bradley,SG,27,TOT,92,110
2018,Avery Bradley,SG,27,DET,92,110
2018,Avery Bradley,SG,27,LAC,96,112
2018,Tony Bradley,C,20,UTA,95,107
2018,Corey Brewer,SF-SG,31,TOT,107,106
2018,Corey Brewer,SF,31,LAL,97,107
2018,Corey Brewer,SG,31,OKC,121,105
2018,Malcolm Brogdon,PG,25,MIL,112,113
2018,Aaron Brooks,PG,33,MIN,103,115
2018,Dillon Brooks,SF,22,MEM,100,113
2018,MarShon Brooks,SG,29,MEM,117,111
2018,Anthony Brown,SF,25,MIN,279,120
2018,Bobby Brown,PG,33,HOU,83,110
2018,Jaylen Brown,SG,21,BOS,105,105
2018,Lorenzo Brown,PG,27,TOR,102,108
2018,Markel Brown,SG,26,HOU,74,111
2018,Sterling Brown,SG,22,MIL,100,110
2018,Nicolás Brussino,SF,24,ATL,0,111
2018,Thomas Bryant,C,20,LAL,100,108
2018,Reggie Bullock,SF,26,DET,118,110
2018,Trey Burke,PG,25,NYK,117,114
2018,Alec Burks,SG,26,UTA,102,105
2018,Jimmy Butler,SG,28,MIN,122,110
2018,Dwight Buycks,PG,28,DET,97,109
2018,Bruno Caboclo,SF,22,TOT,86,110
2018,Bruno Caboclo,SF,22,TOR,33,95
2018,Bruno Caboclo,SF,22,SAC,89,111
2018,José Calderón,PG,36,CLE,122,115
2018,Kentavious Caldwell-Pope,SG,24,LAL,111,108
2018,Isaiah Canaan,PG-SG,26,TOT,110,114
2018,Isaiah Canaan,SG,26,HOU,0,109
2018,Isaiah Canaan,PG,26,PHO,110,114
2018,Clint Capela,C,23,HOU,126,101
2018,DeMarre Carroll,PF,31,BRK,109,110
2018,Vince Carter*,SF,41,SAC,103,110
2018,Michael Carter-Williams,PG,26,CHO,98,107
2018,Alex Caruso,PG,23,LAL,98,109
2018,Omri Casspi,SF,29,GSW,117,106
2018,Willie Cauley-Stein,C,24,SAC,106,108
2018,Tyler Cavanaugh,PF,23,ATL,119,112
2018,Mario Chalmers,PG,31,MEM,96,110
2018,Tyson Chandler,C,35,PHO,123,111
2018,Wilson Chandler,SF,30,DEN,110,113
2018,Marquese Chriss,PF,20,PHO,95,109
2018,Ian Clark,SG,26,NOP,102,112
2018,Jordan Clarkson,SG,25,TOT,106,112
2018,Jordan Clarkson,SG,25,LAL,105,111
2018,Jordan Clarkson,SG,25,CLE,109,115
2018,Gian Clavell,SG,24,DAL,102,111
2018,Antonius Cleveland,SG,23,TOT,78,107
2018,Antonius Cleveland,SG,23,DAL,70,103
2018,Antonius Cleveland,SG,23,ATL,90,113
2018,John Collins,PF,20,ATL,117,108
2018,Zach Collins,C,20,POR,93,107
2018,Kyle Collinsworth,SF,26,DAL,98,108
2018,Darren Collison,PG,30,IND,126,110
2018,Nick Collison,PF,37,OKC,106,112
2018,Mike Conley,PG,30,MEM,108,114
2018,Pat Connaughton,SG,25,POR,110,110
2018,Quinn Cook,PG,24,GSW,115,113
2018,Charles Cooke,SG,23,NOP,45,113
2018,Jack Cooley,PF,26,SAC,126,113
2018,Matt Costello,C,24,SAS,101,96
2018,DeMarcus Cousins,C,27,NOP,104,102
2018,Robert Covington,SF,27,PHI,107,103
2018,Allen Crabbe,SG,25,BRK,108,112
2018,Torrey Craig,SF,27,DEN,111,112
2018,Jamal Crawford,SG,37,MIN,104,116
2018,Jordan Crawford,SG,29,NOP,116,113
2018,Jae Crowder,SF,27,TOT,105,111
2018,Jae Crowder,SF,27,CLE,109,113
2018,Jae Crowder,SF,27,UTA,99,106
2018,Dante Cunningham,SF,30,TOT,110,110
2018,Dante Cunningham,SF,30,NOP,110,111
2018,Dante Cunningham,SF,30,BRK,110,109
2018,Stephen Curry,PG,29,GSW,125,108
2018,Troy Daniels,SG,26,PHO,109,117
2018,Anthony Davis,PF,24,NOP,119,102
2018,Deyonta Davis,C,21,MEM,122,110
2018,Ed Davis,C,28,POR,121,103
2018,Dewayne Dedmon,C,28,ATL,111,107
2018,Sam Dekker,PF,23,LAC,107,111
2018,Malcolm Delaney,PG,28,ATL,104,113
2018,Matthew Dellavedova,PG,27,MIL,104,115
2018,Luol Deng,SF,32,LAL,77,109
2018,DeMar DeRozan,SG,28,TOR,114,109
2018,Cheick Diallo,PF,21,NOP,118,105
2018,Gorgui Dieng,C,28,MIN,112,109
2018,Spencer Dinwiddie,PG,24,BRK,114,112
2018,Tyler Dorsey,SG,21,ATL,100,114
2018,Damyean Dotson,SG,23,NYK,106,112
2018,Milton Doyle,SG,24,BRK,81,109
2018,PJ Dozier,PG,21,OKC,59,107
2018,Goran Dragić,PG,31,MIA,108,109
2018,Larry Drew II,PG,27,TOT,87,117
2018,Larry Drew II,PG,27,PHI,51,114
2018,Larry Drew II,PG,27,NOP,101,118
2018,Andre Drummond,C,24,DET,113,99
2018,Jared Dudley,PF,32,PHO,110,113
2018,Kris Dunn,PG,23,CHI,96,107
2018,Kevin Durant,SF,29,GSW,119,107
2018,Jarell Eddie,SF,26,TOT,0,100
2018,Jarell Eddie,SF,26,BOS,0,90
2018,Jarell Eddie,SF,26,CHI,0,119
2018,Henry Ellenson,PF,21,DET,95,108
2018,Wayne Ellington,SG,30,MIA,113,110
2018,Joel Embiid,C,23,PHI,106,100
2018,James Ennis III,SF,27,TOT,115,112
2018,James Ennis III,SF,27,MEM,118,113
2018,James Ennis III,SF,27,DET,111,110
2018,Tyler Ennis,PG,23,LAL,101,108
2018,Jawun Evans,PG,21,LAC,90,111
2018,Jeremy Evans,SF,30,ATL,96,119
2018,Tyreke Evans,PG,28,MEM,111,111
2018,Dante Exum,PG,22,UTA,110,106
2018,Kenneth Faried,PF,28,DEN,116,110
2018,Derrick Favors,C,26,UTA,119,104
2018,Kay Felder,PG,22,TOT,76,113
2018,Kay Felder,PG,22,CHI,77,114
2018,Kay Felder,PG,22,DET,65,107
2018,Cristiano Felício,C,25,CHI,114,113
2018,Raymond Felton,PG,33,OKC,105,109
2018,Terrance Ferguson,SG,19,OKC,115,111
2018,Yogi Ferrell,SG,24,DAL,107,112
2018,Dorian Finney-Smith,PF,24,DAL,96,111
2018,Bryn Forbes,SG,24,SAS,106,110
2018,Evan Fournier,SF,25,ORL,110,113
2018,De'Aaron Fox,PG,20,SAC,94,113
2018,Tim Frazier,PG,27,WAS,105,107
2018,Enes Freedom,C,25,NYK,122,108
2018,Channing Frye,C,34,TOT,115,111
2018,Channing Frye,C,34,CLE,115,110
2018,Channing Frye,C,34,LAL,115,111
2018,Markelle Fultz,SG,19,PHI,96,105
2018,Danilo Gallinari,SF,29,LAC,111,112
2018,Langston Galloway,SG,26,DET,106,109
2018,Marc Gasol,C,33,MEM,104,108
2018,Pau Gasol*,C,37,SAS,112,102
2018,Rudy Gay,PF,31,SAS,106,103
2018,Paul George,SF,27,OKC,112,106
2018,Marcus Georges-Hunt,SG,23,MIN,112,116
2018,Jonathan Gibson,PG,30,BOS,122,111
2018,Taj Gibson,PF,32,MIN,123,112
2018,Manu Ginóbili*,SG,40,SAS,103,107
2018,Rudy Gobert,C,25,UTA,122,99
2018,Aaron Gordon,PF,22,ORL,103,109
2018,Eric Gordon,SG,29,HOU,110,110
2018,Marcin Gortat,C,33,WAS,112,107
2018,Treveon Graham,SG,24,CHO,114,112
2018,Jerami Grant,PF,23,OKC,122,108
2018,Jerian Grant,PG,25,CHI,112,112
2018,Josh Gray,PG,24,PHO,76,107
2018,Danny Green,SG,30,SAS,100,104
2018,Draymond Green,PF,27,GSW,110,105
2018,Gerald Green,SG,32,HOU,109,108
2018,JaMychal Green,PF,27,MEM,108,110
2018,Jeff Green,PF,31,CLE,115,114
2018,Blake Griffin,PF,28,TOT,109,110
2018,Blake Griffin,PF,28,LAC,110,110
2018,Blake Griffin,PF,28,DET,108,109
2018,Daniel Hamilton,SG,22,OKC,118,108
2018,Tim Hardaway Jr.,SG,25,NYK,106,113
2018,James Harden,SG,28,HOU,120,105
2018,Maurice Harkless,SF,24,POR,117,106
2018,Montrezl Harrell,C,24,LAC,124,109
2018,Devin Harris,PG,34,TOT,110,111
2018,Devin Harris,PG,34,DAL,107,110
2018,Devin Harris,PG,34,DEN,115,114
2018,Gary Harris,SG,23,DEN,115,112
2018,Joe Harris,SG,26,BRK,116,113
2018,Tobias Harris,PF,25,TOT,112,110
2018,Tobias Harris,PF,25,DET,113,109
2018,Tobias Harris,PF,25,LAC,111,110
2018,Aaron Harrison,SG,23,DAL,87,110
2018,Andrew Harrison,PG,23,MEM,106,113
2018,Shaquille Harrison,PG,24,PHO,109,109
2018,Josh Hart,SG,22,LAL,116,109
2018,Udonis Haslem,C,37,MIA,71,111
2018,Nigel Hayes,SF,23,TOT,82,112
2018,Nigel Hayes,SF,23,LAL,117,117
2018,Nigel Hayes,SF,23,TOR,102,115
2018,Nigel Hayes,SF,23,SAC,77,111
2018,Gordon Hayward,SF,27,BOS,99,107
2018,Reggie Hearn,SG,26,DET,143,116
2018,Myke Henry,SF,25,MEM,91,107
2018,John Henson,C,27,MIL,115,108
2018,Juancho Hernangómez,PF,22,DEN,109,113
2018,Willy Hernangómez,C,23,TOT,117,106
2018,Willy Hernangómez,C,23,NYK,102,108
2018,Willy Hernangómez,C,23,CHO,131,104
2018,Mario Hezonja,SF,22,ORL,103,108
2018,Isaiah Hicks,PF,23,NYK,95,113
2018,Buddy Hield,SG,25,SAC,104,111
2018,Nenê,C,35,HOU,117,105
2018,George Hill,PG,31,TOT,113,113
2018,George Hill,PG,31,SAC,113,113
2018,George Hill,PG,31,CLE,112,113
2018,Solomon Hill,SF,26,NOP,84,109
2018,Darrun Hilliard,SG,24,SAS,84,110
2018,Jrue Holiday,SG,27,NOP,110,109
2018,Justin Holiday,SG,28,CHI,100,111
2018,John Holland,SF,29,CLE,84,112
2018,Rondae Hollis-Jefferson,SF,23,BRK,108,109
2018,Richaun Holmes,C,24,PHI,121,103
2018,Rodney Hood,SG,25,TOT,106,110
2018,Rodney Hood,SG,25,UTA,104,107
2018,Rodney Hood,SG,25,CLE,111,114
2018,Scotty Hopson,SG,28,DAL,53,118
2018,Al Horford,C,31,BOS,115,103
2018,Danuel House Jr.,SG,24,PHO,111,114
2018,Dwight Howard,C,32,CHO,108,104
2018,Josh Huestis,PF,26,OKC,91,109
2018,R.J. Hunter,SG,24,HOU,92,105
2018,Vince Hunter,PF,23,MEM,104,107
2018,Serge Ibaka,PF,28,TOR,109,105
2018,Andre Iguodala,SF,34,GSW,113,109
2018,Ersan İlyasova,PF,30,TOT,111,108
2018,Ersan İlyasova,PF,30,ATL,113,110
2018,Ersan İlyasova,PF,30,PHI,109,104
2018,Joe Ingles,SF,30,UTA,115,106
2018,Andre Ingram,SG,32,LAL,124,107
2018,Brandon Ingram,SF,20,LAL,104,109
2018,Kyrie Irving,PG,25,BOS,118,106
2018,Jonathan Isaac,PF,20,ORL,87,104
2018,Wes Iwundu,SF,23,ORL,100,112
2018,Jarrett Jack,PG,34,NYK,103,114
2018,Aaron Jackson,PG,31,HOU,91,114
2018,Demetrius Jackson,PG,23,TOT,77,105
2018,Demetrius Jackson,PG,23,HOU,58,104
2018,Demetrius Jackson,PG,23,PHI,150,108
2018,Josh Jackson,SF,20,PHO,93,112
2018,Justin Jackson,SF,22,SAC,103,114
2018,Reggie Jackson,PG,27,DET,105,111
2018,LeBron James,PF,33,CLE,118,109
2018,Mike James,PG,27,TOT,99,113
2018,Mike James,PG,27,PHO,100,113
2018,Mike James,PG,27,NOP,77,111
2018,Al Jefferson,C,33,IND,113,104
2018,Richard Jefferson,SF,37,DEN,106,115
2018,Brandon Jennings,PG,28,MIL,99,111
2018,Jonas Jerebko,PF,30,UTA,118,106
2018,Amir Johnson,C,30,PHI,121,103
2018,Brice Johnson,PF,23,TOT,96,99
2018,Brice Johnson,PF,23,LAC,103,90
2018,Brice Johnson,PF,23,MEM,93,105
2018,Dakari Johnson,C,22,OKC,128,106
2018,James Johnson,PF,30,MIA,109,105
2018,Joe Johnson,SF,36,TOT,98,109
2018,Joe Johnson,SF,36,UTA,96,107
2018,Joe Johnson,SF,36,HOU,100,110
2018,Omari Johnson,PF,28,MEM,108,114
2018,Stanley Johnson,SF,21,DET,97,107
2018,Tyler Johnson,PG,25,MIA,109,108
2018,Wesley Johnson,SF,30,LAC,99,107
2018,Nikola Jokić,C,22,DEN,121,107
2018,Damian Jones,C,22,GSW,99,111
2018,Derrick Jones Jr.,SF,20,TOT,107,109
2018,Derrick Jones Jr.,SF,20,PHO,141,109
2018,Derrick Jones Jr.,SF,20,MIA,103,109
2018,Jalen Jones,SF,24,TOT,98,110
2018,Jalen Jones,SF,24,NOP,111,113
2018,Jalen Jones,SF,24,DAL,97,110
2018,Tyus Jones,PG,21,MIN,119,110
2018,DeAndre Jordan,C,29,LAC,125,105
2018,Cory Joseph,PG,26,IND,106,110
2018,Frank Kaminsky,PF,24,CHO,110,111
2018,Luke Kennard,SG,21,DET,108,109
2018,Michael Kidd-Gilchrist,SF,24,CHO,110,110
2018,Sean Kilpatrick,SG,28,TOT,97,113
2018,Sean Kilpatrick,SG,28,BRK,80,112
2018,Sean Kilpatrick,SG,28,MIL,102,113
2018,Sean Kilpatrick,SG,28,LAC,105,118
2018,Sean Kilpatrick,SG,28,CHI,108,113
2018,Maxi Kleber,PF,26,DAL,117,109
2018,Furkan Korkmaz,SG,20,PHI,86,107
2018,Luke Kornet,C,22,NYK,106,110
2018,Kyle Korver,SG,36,CLE,120,114
2018,Kosta Koufos,C,28,SAC,117,108
2018,Kyle Kuzma,PF,22,LAL,105,109
2018,Mindaugas Kuzminskas,SF,28,NYK,0,120
2018,Skal Labissière,PF,21,SAC,103,111
2018,Jeremy Lamb,SG,25,CHO,112,109
2018,Shane Larkin,PG,25,BOS,104,106
2018,Joffrey Lauvergne,C,26,SAS,109,106
2018,Zach LaVine,SG,22,CHI,99,111
2018,Jake Layman,SF,23,POR,81,107
2018,T.J. Leaf,PF,20,IND,113,112
2018,Courtney Lee,SG,32,NYK,112,113
2018,Damion Lee,SG,25,ATL,100,110
2018,Walt Lemon Jr.,PG,25,NOP,88,114
2018,Alex Len,C,24,PHO,121,110
2018,Kawhi Leonard,SF,26,SAS,109,97
2018,Meyers Leonard,C,25,POR,129,106
2018,Jon Leuer,PF,28,DET,100,109
2018,Caris LeVert,SF,23,BRK,103,110
2018,DeAndre Liggins,SG,29,TOT,95,109
2018,DeAndre Liggins,SG,29,MIL,88,109
2018,DeAndre Liggins,SG,29,NOP,107,109
2018,Damian Lillard,PG,27,POR,120,109
2018,Jeremy Lin,PG,29,BRK,110,119
2018,Shaun Livingston,PG,32,GSW,108,110
2018,Kevon Looney,C,21,GSW,121,106
2018,Brook Lopez,C,29,LAL,108,108
2018,Robin Lopez,C,29,CHI,106,114
2018,Kevin Love,C,29,CLE,120,109
